latitude,longitude,rating
39.8132037,-105.1418863,3.6
39.7595078,-74.246603,4.1
39.7761024,-105.0341396,4.5
33.8174313,-117.9162048,0
40.483145,-75.8049769,0
10.6996897,-71.6201692,3.5
40.5166893,-74.2786489,0
27.7692368,-97.4070815,4.8
26.1289769,-80.1669159,0
40.6978399,-74.2302328,0
40.3295371,-75.6302396,3.9
31.996942,-102.0736519,0
41.1786347,-73.1922803,4
39.9520989,-75.172064,3.7
30.2730257,-97.7528588,0
32.776023,-117.015691,0
32.6016888,-117.0286966,3.9
44.098441,-103.1828517,3.7
38.966133,-95.2362327,4.5
40.6748823,-73.9498049,0
39.9658557,-75.181353,4.1
33.747297,-117.4531642,3
25.8483584,-80.1509106,0
39.659256,-75.775991,0
40.6986207,-111.947792,3.7
39.8492262,-104.6735724,0
42.09896,-73.2321149,2
40.0778555,-74.9288473,0
40.9616679,-73.841878,4.2
40.6727742,-73.976532,4
43.602497,-72.9750193,4.6
36.6249914,-88.3128451,1
38.9284958,-77.0540745,3
39.2676092,-78.5496121,0
42.5223776,-70.8932237,4
40.728534,-73.2277186,0
28.4337298,-96.4306588,0
29.6288603,-95.6749767,0
22.307083,112.4326646,4.4
25.9863594,-80.1620029,0
25.7479599,-80.2659179,0
28.40071,-97.74667,3.9
40.9750352,-84.6598248,2
40.5960854,-74.2525658,0
40.1674999,-77.754167,0
29.688068,-95.3410811,0
43.5382967,-96.7318301,4.1
39.404755,-76.9511369,0
30.5216096,-97.828408,3.8
32.8950342,-96.8902688,4.1
41.2067963,-96.0792499,4
39.3352526,-101.7242697,5
38.9926325,-94.7055986,4.6
39.2895411,-76.5485147,0
33.7067733,-117.7834477,4.8
40.7557723,-73.359082,0
31.5564521,-97.1317465,4.6
32.849919,-79.9175545,4.6
41.5636515,-72.90218,3.6
26.2122875,-98.3507225,0
35.6525748,-97.5169367,4.1
40.060958,-74.887925,0
26.4370593,-80.0850989,3.9
39.8240914,-74.9968771,4.8
32.8957251,-96.7220447,2.1
29.771705,-95.2335698,4.6
40.0053355,-75.2191292,0
40.8538484,-73.867356,0
38.8454514,-76.997472,1
29.8315364,-95.7092009,0
32.598331,-97.145362,0
40.6876537,-76.1945347,2.2
25.9315343,-80.1351899,0
40.7201556,-73.4575778,4.1
26.189536,-98.226203,4
41.140225,-73.936526,4.5
30.132227,-95.637939,0
40.5302408,-109.9557209,0
29.371103,-98.2881,4.5
36.6522879,-97.3491279,4.4
33.858705,-118.1055178,0
40.748333,-73.992987,3.9
40.758046,-73.980698,3.2
39.8736585,-74.8133917,0
29.4045553,-98.473437,3.7
40.6947193,-73.2919817,0
29.5544315,-95.3783065,3.7
33.4215153,-111.9370642,0
39.757868,-104.901567,3.4
32.874493,-97.2372754,3.7
39.1566509,-90.394743,4
27.70869,-97.373928,4.6
39.875966,-74.816853,0
26.2652783,-98.2201631,4.1
38.07435,30.461764,4
38.8456583,-77.0675093,0
40.8347855,-74.045871,0
41.0544713,-75.0933566,0
42.1642368,-71.0421413,3.8
41.9173222,-70.5573848,4.1
26.583001,-80.180259,0
26.1951183,-97.6788546,4.1
32.757828,-97.354958,4.1
35.0176058,-97.9339777,3
40.7320756,-74.1428016,0
42.3392785,-71.0901813,4.5
40.7544189,-73.9983641,3.7
25.9620219,-97.5042931,4
40.737187,-74.13481,0
40.5480247,-80.0358614,3.8
33.8749104,-118.1581673,0
35.1301856,-106.5300007,4.4
40.786278,-77.084832,0
1.3720122,103.8466338,3.6
31.6014516,-100.6300256,0
40.898569,-74.112345,4.3
41.2743659,-75.9968613,0
26.1945372,-98.2682703,3.8
39.7420109,-105.5069163,3.8
26.1935493,-98.1766693,0
38.9105075,-77.0092893,3.7
40.6645647,-73.8943312,4.3
33.9304427,-78.2217062,0
39.18042,-77.265889,4
40.7888605,-73.9485611,4.6
29.656314,-95.127807,3.4
26.1983388,-80.2523306,0
33.4889555,-86.9548478,3
40.017847,-75.1546345,4.2
30.4399698,-98.0214036,4.4
40.4045607,-74.2888946,0
40.5212669,-80.0677951,0
40.6734473,-73.9571974,4.5
40.765414,-73.957324,3.4
32.4297477,-96.2282733,3.8
39.6968045,-104.8645177,4
38.9312628,-77.0238546,3
39.3043739,-76.6358479,0
26.195659,-97.6800716,0
40.1423782,-105.1291833,3.5
34.8140573,-106.7513985,3.8
41.1416893,-73.3595087,4.1
32.8575059,-97.0027028,3
40.8954981,-73.9780968,0
32.9570895,-117.0348295,3.9
33.9091484,-98.5197826,0
38.8914838,-75.4545771,0
41.0895923,-112.0728931,4
29.3700768,-98.739374,4.3
30.7125326,-97.5783012,0
39.553514,-104.9231651,0
39.562822,-76.972831,4.1
32.840147,-116.707058,0
40.4909478,-74.4575698,0
26.0987793,-98.2204771,3.9
26.205834,-80.154537,4.2
40.7479635,-74.1824884,0
39.740649,-104.823031,4.4
40.6219906,-74.4295347,0
44.8354504,-68.7919711,3.7
33.902464,-118.14535,3.4
26.959375,-80.09923,0
33.137412,-80.205997,0
33.8313613,-118.2409117,4.9
10.3504189,-67.0144374,4.1
41.274867,-75.799497,0
38.838596,-76.372657,0
39.689811,-75.175585,0
40.1776271,-75.22481,0
31.098212,-97.3445613,3.4
29.460873,-98.4769947,3.6
32.8870832,-80.0681675,3.1
33.0582921,-95.2933666,0
39.659623,-77.7446445,3.9
32.6819819,-97.393939,3.4
41.4934708,-71.31018,4.4
40.702972,-75.330817,4.2
32.7424271,-117.0303654,3.4
39.7769431,-105.0247937,2.2
32.2581017,-101.4559333,0
40.42732,-109.928185,0
32.8963086,-117.1119404,0
32.8062576,-96.6816281,0
33.9028135,-118.1006696,4.3
33.2104892,-117.0330196,0
26.0158626,-97.5312446,0
40.7490324,-73.9902794,4
30.2620051,-97.7245216,4.2
32.8749325,-80.0156119,0
40.791068,-74.015001,0
33.5569748,-117.1771465,3.2
27.7522236,-97.4195399,2.9
40.9412402,-74.1854903,4.7
40.7542996,-73.9763702,3.8
40.7148629,-74.0060029,3.1
29.809525,-95.381583,0
29.6767338,-95.5311592,0
41.3038784,-72.7743971,0
39.309455,-76.4484455,0
31.4563711,-96.0733837,0
39.668345,-75.7777575,4.3
38.9305695,-77.0341214,4.1
32.7873374,-116.9272645,3.8
38.8464559,-76.9966522,4
26.195659,-97.6800716,0
32.7395563,-97.2770666,4.3
26.2652783,-98.2201631,4.1
40.9125989,-74.0378594,3.3
29.6665886,-95.4628632,0
37.6277475,-97.7812396,4.6
41.1609315,-73.8613943,3.7
39.1195938,-100.8497807,1
43.3307138,-73.6757867,3.6
43.330575,-73.671496,3.7
30.4046596,-95.6093682,4.3
40.095321,-75.126769,0
38.8464559,-76.9966522,4
29.4851828,-98.4528264,4.4
33.6808394,-117.9063041,4
38.9389496,-76.923954,0
39.4577959,-77.9720329,4.5
31.775389,-106.500902,4.3
39.3647281,-99.8420649,0
39.3376741,-101.2574497,0
35.0881912,-106.6190589,3.5
39.75409,-77.065697,0
39.7239348,-104.9984566,4.3
40.7228305,-73.9831015,0
39.6823348,-105.1289106,4.7
40.8871043,-97.5975461,0
26.2413005,-80.2489197,0
33.0593812,-96.6950941,0
25.7484691,-80.2581627,4.5
30.7597497,-98.2215458,4.1
39.0826135,-74.8237786,0
29.752499,-95.454272,0
37.5705365,-157.82694,1
26.1289769,-80.1669159,0
40.350231,-76.390074,0
39.6968856,-79.1575959,0
40.7084598,-73.6897021,4.1
26.2739555,-80.2097584,0
40.707257,-73.676598,0
39.3877801,-77.413069,0
39.6891589,-74.99385,4.2
26.2135244,-97.9605718,0
26.2652783,-98.2201631,4.1
48.3061144,-102.4002324,2
33.859724,-98.5351906,3.7
41.0910031,-73.9202776,4.4
41.1379494,-73.2965071,4.4
40.8307437,-73.9117402,0
41.295007,-73.674561,0
33.1091684,-116.673794,0
40.6022355,-79.9455891,4.2
40.769254,-74.186691,0
40.3515235,-74.0751201,0
40.5602089,-74.1635625,0
32.7696245,-97.0662838,0
26.246419,-98.336482,0
40.609979,-73.9842101,0
40.7572495,-73.9769973,0
32.7537122,-97.3302401,3.8
39.7116678,-105.0785905,3.2
30.0974321,-95.632865,0
39.9330688,-75.0652915,0
26.2456485,-98.4671683,0
32.849919,-79.9175545,4.6
40.34293,-76.425471,0
41.01404,-97.0632673,0
32.7766103,-97.2894708,3.9
29.5127097,-95.088994,4.3
40.0706654,-74.0471388,0
32.9454316,-80.0440298,0
40.3091375,-74.6658854,4
42.066025,-71.102438,3.8
41.1416893,-73.3595087,4.1
40.2285557,-75.2572033,3.8
42.4013312,-73.2659395,4
29.75744,-95.3650553,3.4
30.3599949,-103.6524382,0
40.831593,-73.930446,0
32.396892,-97.29428,4.5
39.884464,-104.9491462,3.4
39.3582845,-112.5723998,0
32.890512,-97.0357786,3.8
32.7565452,-96.7533159,3.8
33.6808699,-117.8763106,0
30.2575973,-97.8072236,3.6
32.678818,-115.5155332,0
38.972757,-76.804186,0
40.9367061,-72.3038856,3.9
40.1026214,-104.0343487,0
40.6196306,-73.9179199,4.4
10.3504189,-67.0144374,4.1
32.7921197,-79.8536458,0
33.8155351,-116.4867595,3.5
40.9750352,-84.6598248,2
33.0656623,-117.0015557,0
29.700316,-95.550977,0
39.4824455,-79.0471753,4
40.7161127,-74.0359815,4.2
33.872827,-117.924575,4.6
40.4142431,-74.0379211,3.2
25.9793065,-80.1402961,2.8
41.262579,-95.701526,3
40.8623249,-73.8958126,0
40.2571869,-74.3924292,0
32.2968098,-95.2993074,4.8
26.0521937,-80.2108444,2.3
27.692319,-97.398905,3.9
26.223026,-98.2259654,4.7
38.9305695,-77.0341214,4
33.0255311,-117.075028,4.3
32.2518991,-106.7757207,3
40.7525325,-73.9733874,4
43.2129866,-71.5329037,4
40.8227885,-72.9965799,0
31.061649,-98.1589772,0
28.882015,-97.7124249,0
42.2399627,-70.9906459,3.5
32.757828,-97.354958,4.1
42.3835694,-71.1101064,2.3
33.9491275,-118.005353,4.3
39.5628003,-104.8812323,3.5
40.7441202,-73.9234436,3.1
39.656077,-104.991803,3.4
26.137213,-80.1032792,3.4
42.2925604,-71.7785549,2.4
37.66696,-97.22688,4.7
25.7883228,-80.2227314,0
41.2935478,-72.9205109,4.7
1.274961,103.843575,4.4
29.4851828,-98.4528264,4.4
41.0122732,-74.1372067,0
39.2586484,-74.6546862,0
40.7542996,-73.9763702,3.8
32.7220042,-97.6152705,0
34.1735539,-97.1628774,4
26.1951183,-97.6788546,4.1
25.9853438,-80.1634633,4.2
30.2314986,-97.8196878,3.8
43.1755844,-70.6107187,3.3
40.4701634,-74.3027659,4
33.5014432,-101.9220115,4.5
40.995975,-74.00742,4.3
41.7062803,-71.4947131,3.6
32.9646967,-102.8314526,3
40.1531348,-76.0883069,4.3
40.8047591,-73.9523267,3.7
40.7941928,-75.2840512,0
39.1925397,-96.6118322,3.7
30.2209082,-97.6610692,4.6
29.531196,-98.573975,0
30.9100726,-98.9800374,4.8
43.3662141,-70.4315428,4.1
31.533157,-97.19078,3.9
30.1637921,-95.4617186,3.4
40.9156671,-74.1753131,4.5
40.7328044,-73.895574,4.5
29.9155078,-95.4396209,4.1
32.6372782,-117.092601,4.1
39.9785979,-76.7556647,0
39.7373275,-104.9991509,1.7
28.840781,-96.9999329,3.5
41.2935882,-73.4942058,3
32.8741,-96.76286,4.6
42.2040168,-73.3462856,4.1
35.0698691,-106.5102766,4.2
26.1612156,-80.1324368,4.1
40.864226,-73.961762,4.4
33.90962,-117.851496,4.2
41.1973753,-79.4254017,0
32.9591509,-96.6820683,4.4
30.2365213,-98.0103482,4.8
43.6768789,-70.3665042,4.9
32.9415826,-96.9100057,0
29.4610961,-98.6221877,3.9
32.2745284,-106.795189,0
29.652758,-95.0340474,3.4
41.0443162,-73.9543226,0
38.9137457,-77.0163743,2
33.6666797,-112.1232158,4
41.692167,-71.1357577,4.7
26.0125041,-80.1482704,0
40.6584636,-73.9823511,4
40.7503323,-73.9488565,4.5
40.9958749,-76.0708457,3.8
32.2745284,-106.795189,3.7
29.9527076,-95.6052904,0
32.9095531,-111.739333,4
42.1990288,-72.5727312,2
26.205834,-80.154537,4.2
32.1612055,-110.9438411,2.2
38.5546874,-89.5379597,3
40.8236787,-73.8944559,4.5
40.64815,-74.350057,4
29.2032974,-96.2899732,0
40.631875,-73.706788,3.9
32.6704795,-97.2021143,3.2
33.9425461,-118.1309751,4.8
29.658677,-95.130888,0
29.5547047,-98.34737,3
40.1827816,-80.2637076,3.3
28.40071,-97.74667,3.9
32.912149,-117.147112,4
43.5870429,-71.2069523,4.4
41.1826772,-73.1306064,0
31.4207916,-100.4673623,3
25.751399,-80.214537,4
31.8474393,-96.7977384,3.1
26.2717297,-80.1988152,0
40.3939699,-80.020786,0
32.8956642,-96.6431643,3.8
32.885001,-98.465024,4.6
44.426709,-71.194051,3.9
29.5567915,-98.3994579,0
33.6696193,-117.9209898,4.6
40.5875247,-73.9606683,3.8
40.1360713,-105.1073686,4
29.3810124,-98.5288968,4
32.8797321,-96.8550284,4.6
28.4655476,-98.8108573,0
40.8198211,-73.9135525,1.7
33.8275534,-78.6803685,4.2
33.2176446,-97.7027337,0
40.6805957,-73.9824061,0
39.2897031,-76.6087896,0
41.598062,-73.9117162,3.2
26.028186,-80.168886,0
40.6718295,-73.9505731,4.7
30.329758,-95.320355,0
39.1195938,-100.8497807,1
26.1861582,-98.0593814,0
41.0834542,-74.1505598,3.2
40.451885,-80.176892,4.2
32.9403864,-97.1194179,4.2
10.4858569,-66.8639572,3.6
38.943144,-95.255555,3.9
44.4485711,-73.2080568,3.9
35.8870964,-106.018557,2
40.7739132,-73.335064,0
33.6697064,-84.8060228,2
38.3333594,-104.7441113,3.3
40.5145162,-111.4140345,4.6
35.1067487,-106.5722426,3.3
39.682075,-76.72895,0
36.1021752,-81.9862118,3
33.7435135,-117.9740197,0
40.682037,-74.000315,0
1.3651947,103.8445836,4
40.8067856,-73.9187597,0
31.07646,-97.654037,0
38.9215115,-77.4156358,3.5
40.581192,-75.455381,3.6
29.5932145,-98.6109234,4.4
40.447712,-80.176111,3.1
36.3907594,-100.8004458,3.4
41.3010325,-73.3459218,4.2
33.0429419,-96.7908602,3.5
41.2908278,-96.1402456,3.7
42.2024538,-73.3536087,3
29.6969494,-95.4882057,0
40.7333056,-74.2288063,0
27.70869,-97.373928,4.6
31.7848749,-106.2857778,3.9
25.750907,-80.2279649,3.9
40.3024001,-109.9814623,3.7
36.7278043,-108.2155802,3
40.6913976,-73.9369086,4.1
33.7850625,-116.4680797,0
39.7403834,-104.9056501,4.5
32.9326253,-96.6850203,4.4
27.7304709,-97.4192262,0
26.0739503,-97.2267122,3
26.1944139,-80.23659,4
38.9284958,-77.0540745,3
28.5419185,-99.8491367,0
29.4999263,-98.4674106,4
29.7605205,-95.233334,4.2
41.7736498,-72.5210875,4.5
11.695333,-70.1984879,4.6
40.2032829,-77.1885919,4.4
38.9943826,-74.8103994,4.2
33.8312297,-118.2601886,4.4
37.7332187,-97.463293,4.5
27.6957584,-97.3478767,3
40.8814125,-73.325454,3.9
39.5334969,-77.296504,0
41.4041965,-72.8990261,3.8
26.183979,-97.72104,4.2
43.6317898,-96.946897,3.9
39.7403834,-104.9056501,4.5
26.2225595,-98.2260413,4.9
35.8842159,-106.0150388,2
26.2953375,-98.0734668,3.1
32.8297288,-117.2050566,4.1
39.757868,-104.901567,3.4
40.7662843,-73.9835703,4.2
40.6599999,-111.89,0
28.809656,-96.9993694,3.8
40.3748153,-109.944751,0
40.0504612,-105.0471715,4.4
40.8814125,-73.325454,3.9
30.5090771,-97.6775839,4.1
33.825902,-117.940993,0
39.7116678,-105.0785905,3.2
26.1951183,-97.6788546,4.1
41.2621206,-96.1591581,0
32.2745284,-106.795189,0
33.878537,-84.693528,5
30.529608,-97.690099,3.9
26.8820574,-80.1096101,0
40.0075318,-75.789189,0
40.665756,-73.7795592,4.8
32.371733,-95.278993,4.3
39.119953,-75.558393,3.8
39.3783757,-97.1493658,0
32.763804,-96.895274,3.4
40.654586,-73.9502569,0
30.2798762,-97.7421263,4.4
40.2981727,-75.4137806,0
39.8625876,-75.0353489,3.9
41.2909241,-73.2354209,4.5
41.029128,-73.928541,4.1
32.894202,-96.569924,0
43.4993336,-96.7470766,2.8
40.7503323,-73.9488565,4.5
39.7374863,-104.9979632,3.5
33.424134,-111.771938,3.2
25.765862,-80.225287,4
32.963689,-117.1507944,3.8
42.3651733,-71.055268,4.3
33.2992342,-79.9565855,3.6
27.7446636,-97.3797136,4.2
32.7760421,-117.0154638,3.1
39.5807385,-76.7369228,4.9
40.743685,-73.981458,4.1
10.4938831,-66.8843311,0
29.6120798,-95.3882077,0
38.9278469,-77.0232668,0
40.9327086,-74.1326877,0
32.7239699,-96.7631381,0
33.847438,-118.0417959,0
40.7775589,-73.05838,0
40.7244111,-74.0031159,3.8
43.3288607,-73.6736714,3.4
31.557464,-97.127699,0
44.9007538,-97.1183474,4
40.6603681,-73.6291959,0
39.1037157,-76.8692344,0
26.6474032,-80.1453708,4.8
40.307624,-96.841363,0
32.869631,-97.1712752,3.8
32.852482,-97.16634,4.3
30.2798762,-97.7421263,4.4
32.8297288,-117.2050566,4.1
32.8063857,-96.6820566,2.3
32.8078722,-116.9381455,4.6
30.018542,-97.109259,0
10.4942919,-66.8799618,0
40.916164,-74.0765018,0
40.6702211,-73.9791518,3.8
40.1883924,-75.2260458,0
41.306116,-72.940092,0
40.727207,-74.168085,0
33.469525,-104.5217978,0
42.9412537,-70.838495,4.1
32.7075327,-96.0119046,3.5
40.7516651,-73.973551,3.7
40.831087,-73.911052,4.2
41.1890438,-73.1970586,0
32.919853,-107.569574,0
40.7452645,-73.9057679,4.3
26.22985,-98.2251155,0
29.8507565,-95.7180715,3.5
39.4366041,-75.0414728,0
31.7849926,-106.4609201,4.5
39.6543219,-95.2837157,0
29.6277951,-98.4934133,4.6
40.673309,-73.51016,0
40.7442128,-73.9757457,3.3
33.5417766,-117.1432629,0
31.4504187,-109.9321076,0
32.9275058,-96.4597575,3.4
32.726451,-96.840535,0
25.841499,-80.217393,0
26.2225595,-98.2260413,4.9
39.3355528,-95.4581361,0
32.788794,-97.3497275,3.7
43.2129866,-71.5329037,4
1.3674487,103.8486039,4.3
32.8036531,-117.1649683,0
38.5546874,-89.5379597,3
31.3178627,-94.6986803,4.4
29.399199,-98.5572779,3.7
26.5876116,-80.066042,3.1
41.1565868,-74.0710671,0
30.0633231,-99.1231385,0
39.113654,-118.3249403,0
29.814598,-95.41096,4.4
38.915064,-97.2158108,4.2
40.6800891,-73.7771987,3.5
40.0954,-74.857497,4.2
40.971506,-73.835149,4.4
39.5258759,-107.747857,0
27.731645,-97.449037,0
32.8416514,-116.9857505,0
40.8378674,-73.9386348,3.9
27.7317636,-97.4293352,0
41.096625,-73.956035,0
35.6452692,-106.0422996,3
40.6539818,-74.0044088,0
26.2563407,-80.2021164,4.5
29.5889998,-95.6758643,3.3
40.807684,-73.87231,0
26.2564,-80.20204,0
10.546346,-71.6305643,0
41.1562891,-74.0710354,0
35.2395389,-106.6581352,4
34.668684,-106.774171,4.4
32.8940741,-96.9407746,0
40.758046,-73.980698,3.2
43.0987768,-96.1854113,4
39.525477,-104.940283,0
41.2269454,-76.1393937,0
11.9477627,-69.9206802,4.5
32.644126,-97.061335,2.9
32.6893331,-117.1187837,0
26.0470219,-80.2319422,4.5
40.6696501,-74.2188379,4.3
40.736788,-74.1689807,3.2
40.7143529,-73.9612524,3.5
38.890222,-94.6061451,4
25.9658407,-80.2053806,0
42.3918642,-71.5625892,4.5
41.0114511,-95.8820532,0
48.1228407,-98.8891564,5
38.905155,-77.031524,4.2
32.9275058,-96.4597575,3.4
40.8956905,-84.3089717,3
33.6913751,-117.7901088,0
25.907269,-97.466573,4.6
40.7651962,-73.8184517,0
32.788794,-97.3497275,3.7
40.7133589,-73.9675935,4.9
39.333338,-94.23414,4
32.71295,-96.874616,0
40.7101511,-74.0032345,0
40.3381733,-74.3064129,4
33.8220583,-116.5458105,4.5
40.4619883,-79.8643843,0
25.769919,-80.134384,4
40.2659056,-74.7400681,0
40.7596281,-73.9199366,4.4
33.724556,-116.3994248,4
26.6391205,-80.0869122,4.4
40.7638567,-73.9616751,2.5
26.090297,-80.249813,4.7
29.8742538,-95.0636471,0
25.9893641,-80.1272679,0
39.3352526,-101.7242697,0
46.8785945,-102.8113852,1.99
39.410673,-77.915234,4.1
40.4458081,-80.1506306,3.5
38.9782527,-76.4916913,0
40.1662841,-75.2897558,3.3
31.6538497,-106.2693105,0
33.8288605,-78.642965,4.3
40.789579,-74.0115,0
43.1081664,-73.7385323,4.1
26.7893923,-80.090437,0
36.6441466,-87.4362679,4
40.752014,-73.7014751,0
41.2200599,-95.9473523,0
39.7550285,-99.3248196,4.2
33.6130741,-111.9770808,4.5
33.5719148,-117.7253677,0
33.446998,-112.071224,0
33.6614491,-95.5553362,0
32.7356654,-101.9572827,4.3
33.779798,-117.048047,0
40.8931866,-73.9740282,3.7
40.8545546,-73.8544181,0
32.617922,-96.824404,2.8
40.7629009,-72.8560223,4.2
31.7420442,-95.6154245,3.9
29.9819914,-95.4928154,4
40.8349101,-73.9446222,3.5
33.887311,-84.745483,0
1.2786068,103.842943,4.4
29.867318,-95.416784,0
26.148447,-98.2565946,0
33.4892138,-86.9543959,4
40.6184435,-73.9576983,0
32.9915346,-96.8002164,4.2
39.752735,-75.540422,0
33.0722168,-96.8773874,3.9
39.4579499,-77.97196,3.2
38.9011484,-90.0504503,2
38.8961635,-76.7181746,4.3
40.7568618,-73.689136,4
40.665756,-73.7795592,4.8
41.0546025,-107.3139304,0
40.3683008,-79.9834372,0
40.6718295,-73.9505731,4.7
41.308248,-96.082583,4.7
42.3718056,-71.1209627,4.2
39.4084537,-76.6074375,4.3
41.384436,-71.631492,3.9
27.5967603,-99.4802692,3.7
40.529058,-80.0087,4.4
33.3718941,-111.6314546,4.6
40.7150313,-73.9930473,0
33.164916,-117.198325,0
38.9014191,-90.0490938,4
40.7605538,-73.9843207,3.4
40.80933,-73.489746,0
42.3058405,-73.2499284,3
33.811874,-117.904097,0
31.8302889,-102.3562675,2.7
46.8435161,-96.8840761,3.2
40.4265004,-75.5497477,0
27.692319,-97.398905,3.9
40.6629182,-73.8900396,3.9
35.0734584,-106.7433309,4.5
39.9800463,-75.1530734,1.7
40.6374826,-74.0313646,3.1
32.9527247,-96.9083485,4.6
32.753669,-97.361491,3.5
33.136983,-111.5389776,4.1
38.811198,-94.5310949,0
29.9048044,-96.8778766,4.2
39.2030249,-94.548063,2.4
40.6614165,-73.9605224,4.7
32.8022381,-79.9529735,4.5
40.7515917,-73.9775039,3.6
39.3985979,-76.5356425,0
40.7657308,-111.9034276,3.8
40.8381564,-73.7174412,0
29.7547937,-95.3704659,0
40.1128617,-104.5218202,4.1
40.7479347,-73.3070568,0
32.2853301,-106.8038405,0
27.7473214,-97.3828843,4.6
29.5736642,-95.0270847,3
37.6833704,-88.0276915,2
40.6923188,-74.2019255,3
39.9330095,-95.7881609,0
33.9369007,-117.4063911,3.4
33.0771455,-96.9193059,4
32.8063857,-96.6820566,2.3
27.5967603,-99.4802692,3.7
39.4921296,-76.8860356,4
40.657003,-73.979749,0
1.367346,103.848598,5
39.410654,-94.903079,0
33.5433096,-79.869632,0
40.5383533,-79.8365118,0
35.6083201,-97.6217417,3.5
26.2652783,-98.2201631,4.1
39.5614058,-107.3516238,3.6
39.1919346,-76.6143086,2.9
39.205291,-96.5678987,3.7
40.870697,-73.4260141,3.9
29.7709435,-95.2338533,0
30.2574099,-97.8079184,4.3
40.2869162,-83.6824835,2
40.8437873,-73.9393346,0
39.926274,-75.167356,4.8
40.303011,-96.9863493,0
26.926628,-80.0966582,0
40.6848805,-76.1946722,0
39.210975,-90.395035,4
32.7471701,-117.1601696,4.8
33.6835189,-84.6614483,3
40.7307038,-73.7425246,3.6
40.4632629,-74.2826409,0
27.6957584,-97.3478767,3
39.9865705,-75.1563451,0
32.715188,-102.645212,0
40.7759824,-73.9467254,0
40.154568,29.980128,3
29.6879099,-95.6215568,0
39.9937705,-75.7605952,3.4
39.6568079,-79.8956033,0
39.4484162,-78.6909056,0
33.887311,-84.745483,0
40.6403493,-73.1984134,4
40.7175398,-73.7397198,0
40.6179112,-73.9592441,3.7
42.784991,-96.1780066,1
40.765414,-73.957324,3.4
40.7344713,-73.0859362,3.7
35.1791315,-89.987656,3
40.836351,-73.902218,0
26.6203695,-80.143276,0
33.8589967,-118.0905032,4.1
31.832589,-106.540759,0
40.758071,-73.980583,3.4
33.2169964,-96.6332242,3.4
10.3936088,-71.4422558,0
39.6837664,-105.0829625,3.7
39.8105763,-75.5483933,0
42.10366,-70.74097,3.2
40.7133589,-73.9675935,4.9
26.028186,-80.168886,0
32.710153,-97.14987,4
30.2102804,-97.7282217,4.8
40.6216905,-74.0825633,0
40.7376817,-74.0041082,3.9
30.0885868,-95.4143033,0
26.193345,-98.267305,4.5
10.4922344,-66.875618,0
26.1890518,-98.0651159,0
33.7411506,-111.8439066,0
40.6429553,-79.9396497,4.1
41.1896946,-73.1953742,4.1
41.1402449,-73.2726595,4.4
40.7596424,-73.9783362,3.9
22.048762,111.011658,3
43.78108,-73.793401,4.3
28.0238825,-97.0506226,4.2
32.718119,-96.445196,0
35.651673,-97.512845,4.5
39.9421862,-75.1529488,4.2
39.2725673,-76.7281246,4.3
33.6527197,-117.9951163,0
38.8698979,-106.9855885,0
40.161584,-79.027979,0
32.7759948,-117.0703382,0
40.8582324,-96.6809908,3.6
26.193345,-98.267305,4.5
47.802904,-103.2829348,1
40.6499164,-73.9305225,4.7
38.8825002,-77.1116044,0
39.6812482,-104.8654603,4
25.7958745,-80.2157167,0
32.799453,-117.241073,3.3
39.9852551,-75.3082965,4.8
39.8934751,-74.9294322,3.9
31.6698475,-106.2818429,0
32.8139525,-116.9166139,4.7
39.1531727,-76.7260154,2.9
40.402239,-73.987599,0
26.526124,-80.187686,3.5
40.197552,-76.86387,0
26.583001,-80.180259,0
30.1181511,-97.308186,0
42.2083262,-72.5711433,2
41.823881,-71.428819,4.3
29.5545922,-98.6641138,3.9
31.4428756,-97.7147018,0
32.8928011,-96.9792718,0
35.1126306,-106.70154,3.5
26.322285,-98.368531,0
33.6276197,-117.7247699,0
38.9312628,-77.0238546,3
39.1195938,-100.8497807,1
38.8582655,-77.0496786,0
40.8706652,-73.8462945,4.5
40.862677,-73.89515,0
40.8483904,-73.9327772,0
40.650241,-74.022921,0
40.1946293,-74.6422636,4.2
25.9620219,-97.5042931,4
40.864226,-73.961762,4.4
40.8500857,-73.9960528,4.3
39.1425247,-94.8140679,0
39.8016195,-104.9764937,3.7
29.4694381,-98.5712731,2.6
41.2909241,-73.2354209,4.5
33.679769,-117.903856,0
30.270377,-97.788364,5
32.7118479,-97.0655785,3.5
32.8436774,-97.1432636,3.4
26.2918046,-98.1374003,4.3
39.6483076,-95.4149781,0
26.714677,-80.033474,4
30.2379928,-97.0027079,4.2
41.3260727,-73.6563214,4.2
32.5622396,-95.5690277,0
40.7420335,-74.1872895,4.6
40.8379344,-73.3959785,4.2
32.8452185,-109.7436865,4.4
38.9312628,-77.0238546,3
40.797784,-74.014876,0
33.6282542,-111.891397,4.3
40.1940436,-76.7232538,0
35.0881912,-106.6190589,2
32.8936156,-80.0226374,0
11.0756559,-63.9613851,0
44.2994855,-69.7335781,4.3
37.650093,-97.33333,3
40.076153,-76.32197,4.1
10.9989756,-63.8140135,0
1.35049,103.84951,3
32.7888488,-79.9468329,4.3
26.2150142,-98.3467967,0
39.751498,-77.208416,0
40.7658799,-73.9571546,2.6
33.7508535,-84.7227501,3
32.2341164,-97.7556017,4.1
33.6911926,-117.8849958,3.9
39.3318645,-77.0496699,0
39.499514,-76.827294,0
